[2025-05-21 13:59:22.230882] xxxxxxets Jul 29 2019 12:21:46
[2025-05-21 13:59:22.231058] 
[2025-05-21 14:14:13.030124] [I]      103 routing_table.cpp   :  49 | [RTABLE] Routing table initialized. (6 B, 3 routes) Heap: 328348
[2025-05-21 14:14:13.035705] [I]      113 routing.cpp         :  64 | [ROUTING] Initialized
[2025-05-21 14:14:13.043869] [I]      113 transport.cpp       :  74 | [TRANSPORT] Initialized
[2025-05-21 14:14:13.049241] [W]      124 routing_table.cpp   :  84 | [RTABLE] Route for 0x09 already exists
[2025-05-21 14:14:13.057589] [I]      134 transport.cpp       : 168 | [TRANSPORT] Registered event(s) for port 1
[2025-05-21 14:14:13.065915] [I]      145 transport.cpp       :  93 | [TRANSPORT] Preparing to send
[2025-05-21 14:14:13.077041] [I]      145 transport.cpp       : 368 | [TRANSPORT] SEGMENT: ID=52866 PORT=1 ACKreq=0 ACKResp=0 D-LEN=0 DATA=
[2025-05-21 14:14:13.082593] [I]      155 routing.cpp         :  90 | [ROUTING] Sending packet:
[2025-05-21 14:14:13.090913] [I]      166 routing.cpp         : 299 | [ROUTING] PACKET: SRC=05 DST=09 TTL=5 D-LEN=4 DATA=�
[2025-05-21 14:14:13.099253] [I]      176 routing_table.cpp   :  74 | [RTABLE] Queried route for 0x09, through 0x09
[2025-05-21 14:14:13.107591] [I]      186 mac.cpp             : 115 | [MAC] Preparing to send
[2025-05-21 14:14:13.113993] [I]      186 mac.cpp             : 128 | [MAC] PDU ready
[2025-05-21 14:14:13.124213] [I]      197 mac.cpp             : 565 | [MAC] FRAME: TX=05 RX=09 ID=60925 D-LEN=8 DATA=	� CRC=212 ACK=0 RETRY=0
[2025-05-21 14:14:13.129786] [I]      207 mac.cpp             : 141 | [MAC] FSM transmission scheduled
[2025-05-21 14:14:13.138136] [I]      207 routing.cpp         : 132 | [ROUTING] Added packet to send queue (ID: 60925)
[2025-05-21 14:14:13.149229] [I]      218 transport.cpp       : 133 | [TRANSPORT] Scheduled to send segment (Segment ID: 52866, Frame ID: 60925)
[2025-05-21 14:14:13.158998] [I]      237 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:14:13.163306] [I]      237 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:14:13.177522] [I]      256 loraraw.cpp         : 235 | [LR] Packet: 0509FDEDF8080509050482CE0400D4
[2025-05-21 14:14:13.235187] [I]      315 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.245277] [I]      315 mac.cpp             : 484 | [MAC] Frame sent successfully, waiting for ACK
[2025-05-21 14:14:13.250909] [I]      332 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.260483] [I]      332 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:14:13.367988] [I]      448 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:14:13.373539] [I]      448 mac.cpp             : 422 | [MAC] Retry 1/3
[2025-05-21 14:14:13.379138] [I]      459 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:14:13.386105] [I]      459 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:14:13.399743] [I]      478 loraraw.cpp         : 235 | [LR] Packet: 0509FDEDFA080509050482CE040004
[2025-05-21 14:14:13.457222] [I]      537 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.466247] [I]      537 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 14:14:13.471794] [I]      554 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.481920] [I]      554 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:14:13.588951] [I]      669 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:14:13.594461] [I]      669 mac.cpp             : 422 | [MAC] Retry 2/3
[2025-05-21 14:14:13.599953] [I]      680 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:14:13.606992] [I]      680 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:14:13.620513] [I]      699 loraraw.cpp         : 235 | [LR] Packet: 0509FDEDFC080509050482CE040073
[2025-05-21 14:14:13.678220] [I]      758 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.687101] [I]      758 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 14:14:13.692620] [I]      775 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.702767] [I]      775 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:14:13.809899] [I]      890 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:14:13.815321] [I]      890 mac.cpp             : 422 | [MAC] Retry 3/3
[2025-05-21 14:14:13.820878] [I]      901 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:14:13.827985] [I]      901 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:14:13.842123] [I]      920 loraraw.cpp         : 235 | [LR] Packet: 0509FDEDFE080509050482CE0400A3
[2025-05-21 14:14:13.899228] [I]      979 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.908003] [I]      979 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 14:14:13.913463] [I]      996 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:13.923753] [I]      996 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:14:14.031231] [I]     1111 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:14:14.039162] [W]     1111 mac.cpp             : 417 | [MAC] Max retries (3) reached, transmission failed
[2025-05-21 14:14:14.044681] [W]     1121 mac.cpp             : 554 | [MAC] TX error (1)
[2025-05-21 14:14:14.050366] [I]     1128 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:14:14.061419] [W]     1128 transport.cpp       : 281 | [TRANSPORT] TX Error for UDP segment 52866 (frame 60925)
[2025-05-21 14:14:14.069756] [I]     1140 routing_table.cpp   :  60 | [RTABLE] Routing table de-initialized. Heap: 327728
[2025-05-21 14:14:14.075332] [I]     1150 mac.cpp             : 108 | [MAC] Deinit
[2025-05-21 14:14:14.080855] [I]     1160 lora.cpp            :  37 | [LORA] Deinit
[2025-05-21 14:14:14.093332] [I]     1174 routing.cpp         :  75 | [ROUTING] Deinitialized
[2025-05-21 14:14:14.098937] [I]     1174 transport.cpp       :  88 | [TRANSPORT] De-initialized
[2025-05-21 14:14:14.102103] Sleeping for 298816 ms
[2025-05-21 14:19:09.945152] ets Jul 29 2019 12:21:46
[2025-05-21 14:19:09.945645] 
[2025-05-21 14:19:09.950273] rst:0x5 (DEEPSLEEP_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
[2025-05-21 14:19:09.953019] configsip: 0, SPIWP:0xee
[2025-05-21 14:19:09.959459] clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00
[2025-05-21 14:19:09.961517] mode:DIO, clock div:2
[2025-05-21 14:19:09.964125] load:0x3fff0030,len:1184
[2025-05-21 14:19:09.967728] load:0x40078000,len:13232
[2025-05-21 14:19:09.968079] load:0x40080400,len:3028
[2025-05-21 14:19:09.971026] entry 0x400805e4
[2025-05-21 14:19:10.011456] [     7][D][esp32-hal-cpu.c:244] setCpuFrequencyMhz(): PLL: 480 / 2 = 240 Mhz, APB: 80000000 Hz
[2025-05-21 14:19:10.023351] [I]       19 transport.cpp       :  54 | [TRANSPORT] Initializing...
[2025-05-21 14:19:10.071848] [I]       73 lora.cpp            :  32 | [LORA] Init
[2025-05-21 14:19:10.080010] [I]       73 scheduler.cpp       :  77 | [SCHED] Cleanup started
[2025-05-21 14:19:10.093230] [I]       90 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.098328] [I]       91 loraraw.cpp         :  46 | [LR] Init
[2025-05-21 14:19:10.103298] [I]      101 mac.cpp             : 103 | [MAC] Init
[2025-05-21 14:19:10.112131] [I]      103 routing_table.cpp   :  49 | [RTABLE] Routing table initialized. (6 B, 3 routes) Heap: 328348
[2025-05-21 14:19:10.117358] [I]      113 routing.cpp         :  64 | [ROUTING] Initialized
[2025-05-21 14:19:10.126518] [I]      113 transport.cpp       :  74 | [TRANSPORT] Initialized
[2025-05-21 14:19:10.132864] [W]      124 routing_table.cpp   :  84 | [RTABLE] Route for 0x09 already exists
[2025-05-21 14:19:10.139386] [I]      134 transport.cpp       : 168 | [TRANSPORT] Registered event(s) for port 1
[2025-05-21 14:19:10.147761] [I]      145 transport.cpp       :  93 | [TRANSPORT] Preparing to send
[2025-05-21 14:19:10.159039] [I]      145 transport.cpp       : 368 | [TRANSPORT] SEGMENT: ID=17520 PORT=1 ACKreq=0 ACKResp=0 D-LEN=0 DATA=
[2025-05-21 14:19:10.164422] [I]      155 routing.cpp         :  90 | [ROUTING] Sending packet:
[2025-05-21 14:19:10.172694] [I]      166 routing.cpp         : 299 | [ROUTING] PACKET: SRC=05 DST=09 TTL=5 D-LEN=4 DATA=pD
[2025-05-21 14:19:10.181050] [I]      176 routing_table.cpp   :  74 | [RTABLE] Queried route for 0x09, through 0x09
[2025-05-21 14:19:10.189394] [I]      186 mac.cpp             : 115 | [MAC] Preparing to send
[2025-05-21 14:19:10.195325] [I]      186 mac.cpp             : 128 | [MAC] PDU ready
[2025-05-21 14:19:10.206235] [I]      197 mac.cpp             : 565 | [MAC] FRAME: TX=05 RX=09 ID=64065 D-LEN=8 DATA=	pD CRC=88 ACK=0 RETRY=0
[2025-05-21 14:19:10.211595] [I]      207 mac.cpp             : 141 | [MAC] FSM transmission scheduled
[2025-05-21 14:19:10.219917] [I]      207 routing.cpp         : 132 | [ROUTING] Added packet to send queue (ID: 64065)
[2025-05-21 14:19:10.231036] [I]      218 transport.cpp       : 133 | [TRANSPORT] Scheduled to send segment (Segment ID: 17520, Frame ID: 64065)
[2025-05-21 14:19:10.240433] [I]      237 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:19:10.245184] [I]      237 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:19:10.259310] [I]      256 loraraw.cpp         : 235 | [LR] Packet: 050941FAF808050905047044040058
[2025-05-21 14:19:10.316992] [I]      315 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.327057] [I]      315 mac.cpp             : 484 | [MAC] Frame sent successfully, waiting for ACK
[2025-05-21 14:19:10.332601] [I]      332 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.341800] [I]      332 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:19:10.449840] [I]      448 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:19:10.455388] [I]      448 mac.cpp             : 422 | [MAC] Retry 1/3
[2025-05-21 14:19:10.460942] [I]      459 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:19:10.468719] [I]      459 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:19:10.481691] [I]      478 loraraw.cpp         : 235 | [LR] Packet: 050941FAFA08050905047044040088
[2025-05-21 14:19:10.539087] [I]      537 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.548120] [I]      537 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 14:19:10.553643] [I]      554 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.563907] [I]      554 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:19:10.670703] [I]      669 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:19:10.676239] [I]      669 mac.cpp             : 422 | [MAC] Retry 2/3
[2025-05-21 14:19:10.681818] [I]      680 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:19:10.688810] [I]      680 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:19:10.702340] [I]      699 loraraw.cpp         : 235 | [LR] Packet: 050941FAFC080509050470440400FF
[2025-05-21 14:19:10.759813] [I]      758 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.768824] [I]      758 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 14:19:10.774375] [I]      775 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.784526] [I]      775 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:19:10.892629] [I]      891 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:19:10.898163] [I]      891 mac.cpp             : 422 | [MAC] Retry 3/3
[2025-05-21 14:19:10.903838] [I]      902 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 14:19:10.910722] [I]      902 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 14:19:10.924238] [I]      921 loraraw.cpp         : 235 | [LR] Packet: 050941FAFE0805090504704404002F
[2025-05-21 14:19:10.981759] [I]      980 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:10.990893] [I]      980 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 14:19:10.996289] [I]      997 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:11.006347] [I]      997 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 14:19:11.114702] [I]     1113 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 14:19:11.123027] [W]     1113 mac.cpp             : 417 | [MAC] Max retries (3) reached, transmission failed
[2025-05-21 14:19:11.128529] [W]     1124 mac.cpp             : 554 | [MAC] TX error (1)
[2025-05-21 14:19:11.134133] [I]     1130 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 14:19:11.145192] [W]     1130 transport.cpp       : 281 | [TRANSPORT] TX Error for UDP segment 17520 (frame 64065)
[2025-05-21 14:19:11.153512] [I]     1142 routing_table.cpp   :  60 | [RTABLE] Routing table de-initialized. Heap: 327728
[2025-05-21 14:19:11.159057] [I]     1152 mac.cpp             : 108 | [MAC] Deinit
[2025-05-21 14:19:11.164466] [I]     1162 lora.cpp            :  37 | [LORA] Deinit
[2025-05-21 14:19:11.177125] [I]     1176 routing.cpp         :  75 | [ROUTING] Deinitialized
[2025-05-21 14:19:11.182672] [I]     1176 transport.cpp       :  88 | [TRANSPORT] De-initialized
[2025-05-21 14:19:11.185896] Sleeping for 298814 ms
