[2025-05-21 11:10:30.596377] ets Jul 29 2019 12:21:46
[2025-05-21 11:10:30.596515] 
[2025-05-21 11:32:48.484423] [I]      919 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:32:48.491418] [I]      919 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:32:48.504429] [I]      938 loraraw.cpp         : 235 | [LR] Packet: 0509E230FE080509050498E504005A
[2025-05-21 11:32:48.562384] [I]      997 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.571484] [I]      997 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:32:48.578440] [I]     1014 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.586489] [I]     1014 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:32:48.693420] [I]     1129 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:32:48.701547] [W]     1129 mac.cpp             : 417 | [MAC] Max retries (3) reached, transmission failed
[2025-05-21 11:32:48.707435] [W]     1140 mac.cpp             : 554 | [MAC] TX error (1)
[2025-05-21 11:32:48.714401] [I]     1146 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.723398] [W]     1146 transport.cpp       : 281 | [TRANSPORT] TX Error for UDP segment 58776 (frame 12514)
[2025-05-21 11:32:48.732407] [I]     1158 routing_table.cpp   :  60 | [RTABLE] Routing table de-initialized. Heap: 327772
[2025-05-21 11:32:48.737443] [I]     1168 mac.cpp             : 108 | [MAC] Deinit
[2025-05-21 11:32:48.743396] [I]     1179 lora.cpp            :  37 | [LORA] Deinit
[2025-05-21 11:32:48.756452] [I]     1192 routing.cpp         :  75 | [ROUTING] Deinitialized
[2025-05-21 11:32:48.762405] [I]     1192 transport.cpp       :  88 | [TRANSPORT] De-initialized
[2025-05-21 11:32:48.764422] Sleeping for 298798 ms
